DateTime,Price,Out,At,In
2020-07-04T00:00:00.000Z,9124.15,0.239111,0.063247,0.697643
2020-07-05T00:00:00.000Z,9044.39,0.223494,0.071029,0.705478
2020-07-06T00:00:00.000Z,9219.87,0.167984,0.060041,0.771975
2020-07-07T00:00:00.000Z,9293.5,0.183952,0.039309,0.776739
2020-07-08T00:00:00.000Z,9354.28,0.199402,0.072557,0.728041
2020-07-09T00:00:00.000Z,9306.52,0.167155,0.066066,0.766779
2020-07-10T00:00:00.000Z,9223.01,0.21209,0.072477,0.715434
2020-07-11T00:00:00.000Z,9245.17,0.191645,0.070966,0.737389
2020-07-12T00:00:00.000Z,9254.56,0.202066,0.070168,0.727767
2020-07-13T00:00:00.000Z,9268.8,0.189874,0.073858,0.736268
2020-07-14T00:00:00.000Z,9194.64,0.209125,0.074883,0.715992
2020-07-15T00:00:00.000Z,9216.73,0.195152,0.083215,0.721633
2020-07-16T00:00:00.000Z,9122.85,0.217952,0.077417,0.704632
2020-07-17T00:00:00.000Z,9131.85,0.232968,0.073137,0.693895
2020-07-18T00:00:00.000Z,9165.93,0.225574,0.079384,0.695042
2020-07-19T00:00:00.000Z,9175.86,0.214885,0.089823,0.695292
2020-07-20T00:00:00.000Z,9180.83,0.206662,0.088395,0.704942
2020-07-21T00:00:00.000Z,9298.9,0.171539,0.045714,0.782747
2020-07-22T00:00:00.000Z,9420.86,0.175449,0.046482,0.778069
2020-07-23T00:00:00.000Z,9566.88,0.150441,0.027616,0.821944
2020-07-24T00:00:00.000Z,9562.51,0.142835,0.038749,0.818416
2020-07-25T00:00:00.000Z,9640.74,0,0.150708,0.849292
2020-07-26T00:00:00.000Z,9899.81,0,0.133203,0.866797
2020-07-27T00:00:00.000Z,10666.5,0,0.085336,0.914664
2020-07-28T00:00:00.000Z,10922.19,0.071784,0.094126,0.83409
2020-07-29T00:00:00.000Z,11101.29,0.067586,0.020678,0.911736
2020-07-30T00:00:00.000Z,11028.95,0.066289,0.028087,0.905624
2020-07-31T00:00:00.000Z,11217.99,0.060925,0.031643,0.907432
2020-08-01T00:00:00.000Z,11557.88,0,0.051621,0.948379
2020-08-02T00:00:00.000Z,11400.56,0.048673,0.100536,0.850791
2020-08-03T00:00:00.000Z,11210.98,0.078084,0.033853,0.888063
2020-08-04T00:00:00.000Z,11218.12,0.058314,0.04373,0.897956
2020-08-05T00:00:00.000Z,11443.55,0.048674,0.052768,0.898558
2020-08-06T00:00:00.000Z,11743.81,0.041049,0.009836,0.949115
2020-08-07T00:00:00.000Z,11631.52,0.041032,0.021404,0.937564
2020-08-08T00:00:00.000Z,11673.14,0.04513,0.043934,0.910936
2020-08-09T00:00:00.000Z,11668.43,0.041079,0.033125,0.925795
2020-08-10T00:00:00.000Z,11857.36,0.041851,0.042312,0.915836
2020-08-11T00:00:00.000Z,11539.5,0.065627,0.092254,0.84212
2020-08-12T00:00:00.000Z,11401.93,0.075357,0.049633,0.87501
2020-08-13T00:00:00.000Z,11539.96,0.050742,0.056456,0.892802
2020-08-14T00:00:00.000Z,11760.32,0.040881,0.030131,0.928989
2020-08-15T00:00:00.000Z,11839.75,0.040854,0.040801,0.918345
2020-08-16T00:00:00.000Z,11818.09,0.040806,0.043835,0.91536
2020-08-17T00:00:00.000Z,12125.2,0,0.04085,0.95915
2020-08-18T00:00:00.000Z,12126.32,0.038165,0.013647,0.948187
2020-08-19T00:00:00.000Z,11807,0.040508,0.048611,0.910882
2020-08-20T00:00:00.000Z,11783.88,0.055326,0.051859,0.892815
2020-08-21T00:00:00.000Z,11688.6,0.052708,0.054045,0.893246
2020-08-22T00:00:00.000Z,11532.54,0.08807,0.052312,0.859618
2020-08-23T00:00:00.000Z,11617.61,0.051043,0.076036,0.872921
2020-08-24T00:00:00.000Z,11711.05,0.049938,0.082353,0.867709
2020-08-25T00:00:00.000Z,11449,0.124176,0.039437,0.836387
2020-08-26T00:00:00.000Z,11400.94,0.116682,0.038818,0.8445
2020-08-27T00:00:00.000Z,11363.58,0.088355,0.056301,0.855344
2020-08-28T00:00:00.000Z,11421.44,0.106976,0.053446,0.839578
2020-08-29T00:00:00.000Z,11509.89,0.075209,0.070732,0.854059
2020-08-30T00:00:00.000Z,11594.53,0.081634,0.066665,0.851701
2020-08-31T00:00:00.000Z,11680.82,0.046614,0.053007,0.900378
2020-09-01T00:00:00.000Z,11801.24,0.046169,0.056358,0.897473
2020-09-02T00:00:00.000Z,11586.74,0.075372,0.092267,0.832361
2020-09-03T00:00:00.000Z,10743.32,0.164536,0.114506,0.720958
2020-09-04T00:00:00.000Z,10329.37,0.201367,0.024824,0.773808
2020-09-05T00:00:00.000Z,10225.5,0.207261,0.063468,0.729271
2020-09-06T00:00:00.000Z,10190.34,0.186589,0.042294,0.771117
2020-09-07T00:00:00.000Z,10152.8,0.176455,0.043879,0.779666
2020-09-08T00:00:00.000Z,10149.7,0.204083,0.070074,0.725843
2020-09-09T00:00:00.000Z,10169.36,0.178573,0.051381,0.770046
2020-09-10T00:00:00.000Z,10357.35,0.164705,0.057155,0.77814
2020-09-11T00:00:00.000Z,10314.05,0.161342,0.060094,0.778565
2020-09-12T00:00:00.000Z,10384.6,0.156398,0.048371,0.795231
2020-09-13T00:00:00.000Z,10401.69,0.151734,0.043339,0.804927
2020-09-14T00:00:00.000Z,10506.48,0.150392,0.005984,0.843624
2020-09-15T00:00:00.000Z,10784.58,0.137275,0.028367,0.834358
2020-09-16T00:00:00.000Z,10882.36,0.133014,0.030214,0.836772
2020-09-17T00:00:00.000Z,10901.62,0.123246,0.032413,0.844341
2020-09-18T00:00:00.000Z,10932.3,0.122804,0.041089,0.836107
2020-09-19T00:00:00.000Z,11036.26,0.121448,0.043826,0.834726
2020-09-20T00:00:00.000Z,10929.56,0.110338,0.049413,0.840249
2020-09-21T00:00:00.000Z,10655.99,0.172818,0.113457,0.713725
2020-09-22T00:00:00.000Z,10471.46,0.180772,0.034173,0.785055
2020-09-23T00:00:00.000Z,10356.55,0.159405,0.048324,0.792272
2020-09-24T00:00:00.000Z,10502.96,0.156567,0.030104,0.813328
2020-09-25T00:00:00.000Z,10662.26,0.127451,0.041549,0.831
2020-09-26T00:00:00.000Z,10740.57,0.134207,0.053765,0.812028
2020-09-27T00:00:00.000Z,10711.39,0.124867,0.054663,0.82047
2020-09-28T00:00:00.000Z,10800.39,0.117229,0.060418,0.822353
2020-09-29T00:00:00.000Z,10752.03,0.133116,0.062117,0.804767
2020-09-30T00:00:00.000Z,10758.15,0.115293,0.071083,0.813625
2020-10-01T00:00:00.000Z,10690.56,0.119532,0.069976,0.810491
2020-10-02T00:00:00.000Z,10528.28,0.134915,0.074366,0.79072
2020-10-03T00:00:00.000Z,10554.89,0.164519,0.046948,0.788533
2020-10-04T00:00:00.000Z,10617.22,0.167909,0.042198,0.789894
2020-10-05T00:00:00.000Z,10713.65,0,0.162709,0.837291
2020-10-06T00:00:00.000Z,10667.49,0.127093,0.044327,0.82858
2020-10-07T00:00:00.000Z,10617.09,0.155364,0.053367,0.79127
2020-10-08T00:00:00.000Z,10749.31,0.134444,0.066407,0.799149
2020-10-09T00:00:00.000Z,10974.31,0.1126,0.02106,0.866341
2020-10-10T00:00:00.000Z,11271.71,0,0.10722,0.89278
2020-10-11T00:00:00.000Z,11359.1,0.083196,0.033693,0.883111
2020-10-12T00:00:00.000Z,11474.64,0.079999,0.037849,0.882152
2020-10-13T00:00:00.000Z,11438.13,0.065112,0.036277,0.898611
2020-10-14T00:00:00.000Z,11424.56,0.071236,0.047608,0.881156
2020-10-15T00:00:00.000Z,11438.32,0.073522,0.051082,0.875396
2020-10-16T00:00:00.000Z,11385.12,0.065666,0.055281,0.879054
2020-10-17T00:00:00.000Z,11340.35,0.100199,0.046197,0.853604
2020-10-18T00:00:00.000Z,11435.47,0.078091,0.066064,0.855845
2020-10-19T00:00:00.000Z,11619.53,0.063872,0.059349,0.87678
2020-10-20T00:00:00.000Z,11868.06,0.041829,0.036416,0.921755
2020-10-21T00:00:00.000Z,12568.45,0,0.040912,0.959088
2020-10-22T00:00:00.000Z,12949.22,0.03385,0.002052,0.964099
2020-10-23T00:00:00.000Z,12882.22,0.033721,0.014789,0.951491
2020-10-24T00:00:00.000Z,13026.89,0.033625,0.022975,0.9434
2020-10-25T00:00:00.000Z,13128.55,0.031674,0.019562,0.948765
2020-10-26T00:00:00.000Z,13019.42,0.03373,0.029873,0.936397
2020-10-27T00:00:00.000Z,13421.89,0,0.033028,0.966972
2020-10-28T00:00:00.000Z,13380.86,0.029914,0.137542,0.832544
2020-10-29T00:00:00.000Z,13314.58,0.029178,0.02901,0.941812
2020-10-30T00:00:00.000Z,13403.71,0.029016,0.030397,0.940587
2020-10-31T00:00:00.000Z,13755.02,0.027814,0.025716,0.946469
2020-11-01T00:00:00.000Z,13763.62,0.026481,0.012982,0.960538
2020-11-02T00:00:00.000Z,13525.06,0.047085,0.095916,0.856999
2020-11-03T00:00:00.000Z,13686.19,0.042778,0.03434,0.922883
2020-11-04T00:00:00.000Z,13899.02,0.024453,0.003155,0.972392
2020-11-05T00:00:00.000Z,14926.92,0,0.02448,0.97552
2020-11-06T00:00:00.000Z,15584.22,0.012507,0.002749,0.984744
2020-11-07T00:00:00.000Z,15096.18,0.026656,0.106806,0.866537
2020-11-08T00:00:00.000Z,15196.5,0,0.02406,0.97594
2020-11-09T00:00:00.000Z,15322.68,0.013171,0.018686,0.968143
2020-11-10T00:00:00.000Z,15288.05,0.013278,0.033553,0.953169
2020-11-11T00:00:00.000Z,15635.9,0.013249,0.037733,0.949018
2020-11-12T00:00:00.000Z,15912.62,0.013175,0.031272,0.955552
2020-11-13T00:00:00.000Z,16229.21,0.007747,0.004815,0.987438
2020-11-14T00:00:00.000Z,16027.45,0.007749,0.016723,0.975528
2020-11-15T00:00:00.000Z,15976.43,0.010591,0.026848,0.962561
2020-11-16T00:00:00.000Z,16377.13,0,0.010622,0.989378
2020-11-17T00:00:00.000Z,17210.43,0,0.005007,0.994993
2020-11-18T00:00:00.000Z,17863.5,0.003056,0.000917,0.996027
2020-11-19T00:00:00.000Z,17768.97,0.003049,0.01401,0.982941
2020-11-21T00:00:00.000Z,18662.59,0.001082,0.001952,0.996965
2020-11-22T00:00:00.000Z,18196.36,0.013599,0.128377,0.858024
2020-11-23T00:00:00.000Z,18386.09,0.00109,0.026675,0.972236
2020-11-24T00:00:00.000Z,18768.64,0,0.001089,0.998911
2020-11-25T00:00:00.000Z,19004.35,0,0.014052,0.985948
2020-11-26T00:00:00.000Z,17588.84,0.038161,0.109305,0.852534
2020-11-27T00:00:00.000Z,16971,0.050103,0.019844,0.930052
2020-11-28T00:00:00.000Z,17394.47,0.052564,0.019193,0.928243
2020-11-29T00:00:00.000Z,17945.4,0.030964,0.030814,0.938222
2020-11-30T00:00:00.000Z,19024.63,0,0.006765,0.993235
2020-12-01T00:00:00.000Z,19052.98,0,0.00107,0.99893
2020-12-02T00:00:00.000Z,18843.58,0.00106,0.046331,0.952609
2020-12-03T00:00:00.000Z,19248.31,0,0.039758,0.960242
2020-12-04T00:00:00.000Z,19072.71,0,0.031692,0.968308
2020-12-05T00:00:00.000Z,18846.66,0.00957,0.053191,0.937239
2020-12-06T00:00:00.000Z,19151.61,0,0.050477,0.949523
2020-12-07T00:00:00.000Z,19160.74,0,0.03697,0.96303
2020-12-08T00:00:00.000Z,18761.35,0,0.056691,0.943309
2020-12-09T00:00:00.000Z,18154.2,0.045698,0.035604,0.918698
2020-12-10T00:00:00.000Z,18237.44,0.03155,0.046168,0.922282
2020-12-11T00:00:00.000Z,17946.61,0.047846,0.042484,0.90967
2020-12-12T00:00:00.000Z,18490.92,0.044826,0.047128,0.908046
2020-12-13T00:00:00.000Z,19074.16,0,0.062661,0.937339
2020-12-14T00:00:00.000Z,19170.41,0,0.052616,0.947384
2020-12-15T00:00:00.000Z,19306.65,0,0.050841,0.949159
2020-12-16T00:00:00.000Z,20413.61,0,0,1
2020-12-17T00:00:00.000Z,22469.7,0,0,1
2020-12-18T00:00:00.000Z,22808.71,0,0,1
2020-12-19T00:00:00.000Z,23434.77,0,0,1
2020-12-20T00:00:00.000Z,23673.94,0,0,1
2020-12-21T00:00:00.000Z,23046.81,0,0.027631,0.972369
2020-12-22T00:00:00.000Z,23105.75,0.007493,0.032358,0.960149
2020-12-23T00:00:00.000Z,23362.18,0,0.032441,0.967559
2020-12-24T00:00:00.000Z,23247.51,0,0.049439,0.950561
2020-12-25T00:00:00.000Z,24097.04,0,0,1
2020-12-26T00:00:00.000Z,25637.44,0,0,1
2020-12-27T00:00:00.000Z,27073.02,0,0,1
2020-12-28T00:00:00.000Z,26773.8,0,0.01131,0.98869
2020-12-29T00:00:00.000Z,26623.93,0,0.019628,0.980372
2020-12-30T00:00:00.000Z,28175.15,0,0,1
2020-12-31T00:00:00.000Z,28629.4,0,0,1
2021-01-01T00:00:00.000Z,29207.27,0,0,1
2021-01-02T00:00:00.000Z,31146.78,0,0,1
2021-01-03T00:00:00.000Z,33399.96,0,0,1
2021-01-04T00:00:00.000Z,31058,0.013456,0.117417,0.869127
2021-01-05T00:00:00.000Z,32236.37,0,0.009966,0.990034
2021-01-06T00:00:00.000Z,35188.98,0,0,1
2021-01-07T00:00:00.000Z,38352.94,0,0,1
2021-01-08T00:00:00.000Z,39302.74,0,0,1
2021-01-09T00:00:00.000Z,40092.05,0,0,1
2021-01-10T00:00:00.000Z,38355.77,0.024418,0.092691,0.882891
2021-01-11T00:00:00.000Z,34287.41,0.041935,0.077539,0.880526
2021-01-12T00:00:00.000Z,34571.63,0.035156,0.022187,0.942657
2021-01-13T00:00:00.000Z,35107.78,0.038588,0.034599,0.926812
2021-01-14T00:00:00.000Z,38422.66,0.006564,0.023238,0.970197
2021-01-15T00:00:00.000Z,37045.81,0.039946,0.072444,0.88761
2021-01-16T00:00:00.000Z,36669.16,0.01168,0.036511,0.951809
2021-01-17T00:00:00.000Z,35357.75,0.030871,0.046963,0.922167
2021-01-18T00:00:00.000Z,36106.82,0.028435,0.051607,0.919958
2021-01-19T00:00:00.000Z,36892.41,0.009728,0.062351,0.92792
2021-01-20T00:00:00.000Z,34964.77,0.025172,0.061509,0.913319
2021-01-21T00:00:00.000Z,32843.37,0.091182,0.019047,0.88977
2021-01-22T00:00:00.000Z,31337.35,0.102614,0.010437,0.886949
2021-01-23T00:00:00.000Z,32457.44,0.072018,0.040607,0.887375
2021-01-24T00:00:00.000Z,32024.28,0.072543,0.041287,0.88617
2021-01-25T00:00:00.000Z,33409.14,0.066744,0.046913,0.886343
2021-01-26T00:00:00.000Z,31898.43,0.0625,0.052107,0.885393
2021-01-27T00:00:00.000Z,30908.39,0.058887,0.056472,0.884641
2021-01-28T00:00:00.000Z,31893.23,0,0.094787,0.905213
2021-01-29T00:00:00.000Z,35313.79,0.033326,0.044994,0.92168
2021-01-30T00:00:00.000Z,33882.07,0.028297,0.05371,0.917993
2021-01-31T00:00:00.000Z,33297.89,0.028062,0.064363,0.907575
2021-02-01T00:00:00.000Z,33527.29,0.055605,0.068305,0.87609
2021-02-02T00:00:00.000Z,34731.98,0.030433,0.074412,0.895155
2021-02-03T00:00:00.000Z,36559.26,0.016638,0.060149,0.923212
2021-02-04T00:00:00.000Z,37470.54,0.002766,0.039359,0.957875
2021-02-05T00:00:00.000Z,37485.21,0.00619,0.053757,0.940052
2021-02-06T00:00:00.000Z,39618.54,0,0.043675,0.956325
2021-02-07T00:00:00.000Z,38564.88,0,0.044056,0.955944
2021-02-08T00:00:00.000Z,42335.35,0,0,1
2021-02-09T00:00:00.000Z,46630.52,0,0,1
2021-02-10T00:00:00.000Z,45546.93,0,0.014742,0.985258
2021-02-11T00:00:00.000Z,46348.74,0,0.025444,0.974556
2021-02-12T00:00:00.000Z,47587.42,0,0,1
2021-02-13T00:00:00.000Z,47231.33,0,0.041049,0.958951
2021-02-14T00:00:00.000Z,48369.66,0,0,1
2021-02-15T00:00:00.000Z,47470.87,0,0.034395,0.965605
2021-02-16T00:00:00.000Z,48815.08,0,0,1
2021-02-17T00:00:00.000Z,50795.2,0,0,1
2021-02-18T00:00:00.000Z,51712.71,0,0,1
2021-02-19T00:00:00.000Z,53548.96,0,0,1
2021-02-20T00:00:00.000Z,55834.39,0,0,1
2021-02-21T00:00:00.000Z,56932.41,0,0,1
2021-02-22T00:00:00.000Z,52867.52,0.020321,0.087062,0.892617
2021-02-23T00:00:00.000Z,49573.87,0.043971,0.061193,0.894836
2021-02-24T00:00:00.000Z,49207.55,0.045473,0.047781,0.906746
2021-02-25T00:00:00.000Z,49407.61,0.02836,0.045328,0.926312
2021-02-26T00:00:00.000Z,46295.92,0.068377,0.037434,0.894189
2021-02-27T00:00:00.000Z,46713.32,0.061028,0.049055,0.889917
2021-02-28T00:00:00.000Z,44853.91,0.064659,0.047402,0.887939
2021-03-01T00:00:00.000Z,47435.59,0.060639,0.051747,0.887614
2021-03-02T00:00:00.000Z,48659.49,0.020126,0.037167,0.942707
2021-03-03T00:00:00.000Z,50401.02,0.027921,0.070211,0.901867
2021-03-04T00:00:00.000Z,49654.78,0.018325,0.055298,0.926377
2021-03-05T00:00:00.000Z,47889.31,0.052681,0.06799,0.879329
2021-03-06T00:00:00.000Z,48142.2,0.021431,0.080248,0.898321
2021-03-07T00:00:00.000Z,50174.17,0.020505,0.082236,0.897259
2021-03-08T00:00:00.000Z,50874.59,0.011646,0.048929,0.939425
2021-03-09T00:00:00.000Z,53411.46,0.007349,0.03866,0.953991
2021-03-10T00:00:00.000Z,55225.47,0,0.022308,0.977692
2021-03-11T00:00:00.000Z,56228.71,0,0.019787,0.980213
2021-03-12T00:00:00.000Z,56579.63,0,0.018706,0.981294
2021-03-13T00:00:00.000Z,58926.24,0,0,1
2021-03-14T00:00:00.000Z,60327.81,0,0,1
2021-03-15T00:00:00.000Z,57723.43,0,0.019878,0.980122
2021-03-16T00:00:00.000Z,55102.59,0.027357,0.033909,0.938734
2021-03-17T00:00:00.000Z,56565.7,0.013078,0.043868,0.943054
2021-03-18T00:00:00.000Z,58550,0,0.019728,0.980272
2021-03-19T00:00:00.000Z,57868.35,0.006123,0.062836,0.931041
2021-03-20T00:00:00.000Z,58874.75,0.005572,0.053011,0.941416
2021-03-21T00:00:00.000Z,57128.48,0,0.062566,0.937434
2021-03-22T00:00:00.000Z,56113.61,0.005101,0.073629,0.92127
2021-03-23T00:00:00.000Z,54410.32,0.055154,0.039446,0.9054
2021-03-24T00:00:00.000Z,54443.84,0.061739,0.035698,0.902564
2021-03-25T00:00:00.000Z,51802.91,0.091089,0.020073,0.888839
2021-03-26T00:00:00.000Z,53179.72,0.089644,0.0312,0.879155
2021-03-27T00:00:00.000Z,55298.89,0.027571,0.054475,0.917954
2021-03-28T00:00:00.000Z,55639.76,0.026116,0.059048,0.914835
2021-03-29T00:00:00.000Z,56662.24,0.025208,0.063346,0.911447
2021-03-30T00:00:00.000Z,58228.74,0.003669,0.057738,0.938593
2021-03-31T00:00:00.000Z,58368.66,0,0.03622,0.96378
2021-04-01T00:00:00.000Z,58709.28,0,0.04478,0.95522
2021-04-02T00:00:00.000Z,59259.99,0,0.055682,0.944318
2021-04-03T00:00:00.000Z,58364.46,0,0.057182,0.942818
2021-04-04T00:00:00.000Z,57493.56,0.030061,0.065313,0.904626
2021-04-05T00:00:00.000Z,58034.56,0.003188,0.073162,0.92365
2021-04-06T00:00:00.000Z,58416.88,0,0.061074,0.938926
2021-04-07T00:00:00.000Z,57047.89,0.003094,0.086835,0.910071
2021-04-08T00:00:00.000Z,56930.65,0.065707,0.051038,0.883256
2021-04-09T00:00:00.000Z,58288.08,0.002962,0.08536,0.911678
2021-04-10T00:00:00.000Z,59539.47,0.002926,0.093794,0.903281
2021-04-11T00:00:00.000Z,59945.81,0,0.031554,0.968446
2021-04-12T00:00:00.000Z,60327.33,0,0.037915,0.962085
2021-04-13T00:00:00.000Z,61746.82,0,0,1
2021-04-14T00:00:00.000Z,63086.4,0,0,1
2021-04-15T00:00:00.000Z,62932.61,0,0.021809,0.978191
2021-04-16T00:00:00.000Z,61807.62,0.022083,0.09977,0.878147
2021-04-17T00:00:00.000Z,61127.07,0.018034,0.028602,0.953364
2021-04-18T00:00:00.000Z,56589.22,0.110038,0.096395,0.793567
2021-04-19T00:00:00.000Z,55940.86,0.099782,0.052666,0.847552
2021-04-20T00:00:00.000Z,55265.39,0.128769,0.033785,0.837445
2021-04-21T00:00:00.000Z,55221.38,0.089979,0.06742,0.842601
2021-04-22T00:00:00.000Z,52989.2,0.164177,0.015929,0.819894
2021-04-23T00:00:00.000Z,49804,0.190271,0.006033,0.803697
2021-04-24T00:00:00.000Z,49996.67,0.173124,0.029604,0.797272
2021-04-25T00:00:00.000Z,48824.74,0.204504,0.089118,0.706378
2021-04-26T00:00:00.000Z,51616.56,0.107518,0.056221,0.836261
2021-04-27T00:00:00.000Z,54424.27,0.114654,0.039752,0.845594
2021-04-28T00:00:00.000Z,55174.09,0.085795,0.059723,0.854482
2021-04-29T00:00:00.000Z,53808.33,0.094801,0.056407,0.848791
2021-04-30T00:00:00.000Z,55537.13,0,0.106846,0.893154
2021-05-01T00:00:00.000Z,57778.03,0.031662,0.061683,0.906655
2021-05-02T00:00:00.000Z,57013.77,0.030571,0.072249,0.897181
2021-05-03T00:00:00.000Z,57747.72,0.034432,0.082605,0.882964
2021-05-04T00:00:00.000Z,55167.43,0.037923,0.09691,0.865167
2021-05-05T00:00:00.000Z,55461.5,0.107328,0.059628,0.833045
2021-05-06T00:00:00.000Z,56846.08,0.028356,0.090229,0.881414
2021-05-07T00:00:00.000Z,57003.23,0.042099,0.103907,0.853994
2021-05-08T00:00:00.000Z,58253.57,0.024951,0.091917,0.883132
2021-05-09T00:00:00.000Z,57813.99,0.012662,0.060313,0.927025
2021-05-10T00:00:00.000Z,56913.1,0.016574,0.093278,0.890148
2021-05-11T00:00:00.000Z,55709.38,0.067579,0.092386,0.840036
2021-05-12T00:00:00.000Z,53594.17,0.145145,0.048976,0.80588
2021-05-13T00:00:00.000Z,49203.86,0.193366,0.029691,0.776942
2021-05-14T00:00:00.000Z,50232.36,0.177311,0.037904,0.784785
2021-05-15T00:00:00.000Z,48658.12,0.172638,0.04485,0.782513
2021-05-16T00:00:00.000Z,46863.76,0.20638,0.029732,0.763888
2021-05-17T00:00:00.000Z,44398.01,0.237545,0.063133,0.699321
2021-05-18T00:00:00.000Z,44064.38,0.228752,0.011391,0.759856
2021-05-19T00:00:00.000Z,36744.77,0.243949,0.056255,0.699796
2021-05-20T00:00:00.000Z,38764.64,0.240947,0.025644,0.733408
2021-05-21T00:00:00.000Z,37902.44,0.236809,0.06423,0.698961
2021-05-22T00:00:00.000Z,37064.82,0.232687,0.039212,0.728101
2021-05-23T00:00:00.000Z,34730.87,0.272466,0.027956,0.699577
2021-05-24T00:00:00.000Z,37206.34,0.203663,0.049847,0.74649
2021-05-25T00:00:00.000Z,38175.99,0.216353,0.032426,0.75122
2021-05-26T00:00:00.000Z,39355.31,0.215215,0.049543,0.735242
2021-05-27T00:00:00.000Z,38810.39,0.211066,0.037041,0.751894
2021-05-28T00:00:00.000Z,36806.68,0.208797,0.056482,0.734721
2021-05-29T00:00:00.000Z,35486.58,0.239794,0.042919,0.717287
2021-05-30T00:00:00.000Z,34941.14,0.261145,0.027794,0.711061
2021-05-31T00:00:00.000Z,35857.83,0.232649,0.046582,0.720769
2021-06-01T00:00:00.000Z,36821.85,0.206116,0.050446,0.743438
2021-06-02T00:00:00.000Z,37080.26,0.215855,0.056116,0.728029
2021-06-03T00:00:00.000Z,38341.19,0.19957,0.054884,0.745546
2021-06-04T00:00:00.000Z,37445.26,0.19112,0.039709,0.769171
2021-06-05T00:00:00.000Z,36378.96,0.202502,0.063928,0.73357
2021-06-06T00:00:00.000Z,35859.07,0.22619,0.053594,0.720216
2021-06-07T00:00:00.000Z,35078.76,0.215282,0.063197,0.721522
2021-06-08T00:00:00.000Z,32547.72,0.260599,0.02749,0.711911
2021-06-09T00:00:00.000Z,34981.8,0.190735,0.075931,0.733334
2021-06-10T00:00:00.000Z,37104.13,0.188928,0.060397,0.750676
2021-06-11T00:00:00.000Z,36823.85,0.1921,0.081483,0.726417
2021-06-12T00:00:00.000Z,36050.27,0.185879,0.073594,0.740527
2021-06-13T00:00:00.000Z,37088.46,0.207992,0.07397,0.718039
2021-06-14T00:00:00.000Z,39890.6,0.176751,0.048031,0.775218
2021-06-15T00:00:00.000Z,40416.88,0.173196,0.023275,0.803529
2021-06-16T00:00:00.000Z,39305.01,0.173612,0.038026,0.788363
2021-06-17T00:00:00.000Z,38461.99,0.179866,0.071557,0.748577
2021-06-18T00:00:00.000Z,36680.06,0.185616,0.067591,0.746792
2021-06-19T00:00:00.000Z,35653.21,0.220754,0.06402,0.715226
2021-06-20T00:00:00.000Z,34758.88,0.232668,0.054667,0.712665
2021-06-21T00:00:00.000Z,33522.66,0.287964,0.027299,0.684738
2021-06-22T00:00:00.000Z,31110.47,0.294834,0.01201,0.693156
2021-06-23T00:00:00.000Z,33310.98,0.283918,0.023494,0.692588
2021-06-24T00:00:00.000Z,33804.03,0.259075,0.03693,0.703995
2021-06-21T00:00:00.000Z,33006.24,0.276614,0.031314,0.692072
2021-06-28T00:00:00.000Z,34523.22,0.22732,0.065136,0.707545
2021-07-05T00:00:00.000Z,33827.18,0.236308,0.061399,0.702293
2021-07-12T00:00:00.000Z,32280.38,0.264105,0.044329,0.691566
2021-07-19T00:00:00.000Z,32308.82,0.248721,0.045818,0.705461
2021-07-26T00:00:00.000Z,39825.49,0.15129,0.027673,0.821037
2021-08-02T00:00:00.000Z,40850.32,0.149773,0.031171,0.819056
2021-08-09T00:00:00.000Z,45865.19,0.124227,0.029694,0.846079
2021-08-16T00:00:00.000Z,47027.07,0.115182,0.040982,0.843836
2021-08-23T00:00:00.000Z,48567.28,0.102201,0.048388,0.849411
2021-08-30T00:00:00.000Z,49013.58,0.100439,0.046777,0.852785
2021-09-06T00:00:00.000Z,47035.36,0.148918,0.040238,0.810844
2021-09-13T00:00:00.000Z,47083.04,0.131693,0.055683,0.812624
2021-09-20T00:00:00.000Z,42956.96,0.203031,0.025506,0.771463
2021-09-27T00:00:00.000Z,44503.99,0.163222,0.046155,0.790623
2021-10-04T00:00:00.000Z,52988.37,0.056545,0.048219,0.895236
2021-10-11T00:00:00.000Z,58175.49,0.014009,0.046856,0.939135
2021-10-18T00:00:00.000Z,62422.23,0.00585,0.026816,0.967334
2021-10-25T00:00:00.000Z,61167.98,0.012131,0.044622,0.943246
2021-11-01T00:00:00.000Z,61807.9,0.00781,0.052061,0.940129
2021-11-08T00:00:00.000Z,65218.33,0.0074,0.047886,0.944715
2021-11-15T00:00:00.000Z,59934.79,0.056393,0.054649,0.888959
2021-11-22T00:00:00.000Z,56516.62,0.079082,0.076194,0.844724
2021-11-29T00:00:00.000Z,54631.61,0.120257,0.070525,0.809219
2021-12-06T00:00:00.000Z,49375.4,0.1813,0.059577,0.759123
2021-12-13T00:00:00.000Z,47514.03,0.198433,0.074358,0.727209
2021-12-20T00:00:00.000Z,49357.53,0.158369,0.069069,0.772562
2021-12-27T00:00:00.000Z,47983.05,0.196577,0.077263,0.72616
2022-01-03T00:00:00.000Z,43785.1,0.2697,0.035309,0.694991
2022-01-10T00:00:00.000Z,42687.02,0.269186,0.036432,0.694382
2022-01-17T00:00:00.000Z,39663.71,0.286364,0.046247,0.667389
2022-01-24T00:00:00.000Z,36982.28,0.31395,0.040798,0.645252
2022-01-31T00:00:00.000Z,39107.22,0.282815,0.055477,0.661709
2022-02-07T00:00:00.000Z,43354.08,0.229914,0.054078,0.716008
2022-02-14T00:00:00.000Z,41619.15,0.259308,0.047629,0.693063
